geography_code,month_index,segment_code,segment_share,placeholder_flag,source_gap,placeholder_method
US,7,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,7,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,70,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,70,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,71,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,71,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,72,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,72,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,73,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,73,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,74,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,74,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,75,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,75,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,76,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,76,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,77,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,77,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,78,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,78,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,79,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,79,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,8,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,8,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,80,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,80,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,81,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,81,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,82,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,82,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,83,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,83,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,84,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,84,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,85,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,85,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,86,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,86,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,87,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,87,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,88,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,88,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,89,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,89,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,9,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,9,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,90,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,90,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,91,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,91,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,92,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,92,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,93,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,93,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,94,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,94,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,95,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,95,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,96,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,96,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,97,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,97,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,98,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,98,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,99,HR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
US,99,LR_MDS,0.5,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
